timestamp;range_ok;range_mes;first_peak_pwr;rx_pwr;cir_layout;cir;max_noise;std_noise
1623423037125189564;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1532, 1492, 403];[-85535, -85611, -84504, -81578];[-80387, -82408, -82121, -78995];[];[];[505, 407, 365, 1038];[28, 24, 20, 44]
1623423037173772760;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1536, 1496, 404];[-85643, -85579, -84001, -81130];[-80054, -82500, -81793, -78651];[];[];[500, 407, 482, 1130];[28, 24, 24, 44]
1623423037224170807;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1531, 1492, 403];[-85472, -86356, -83908, -80981];[-79910, -82757, -81808, -78507];[];[];[498, 306, 403, 1132];[28, 20, 20, 44]
1623423037273293014;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1537, 1497, 403];[-86149, -85724, -83649, -81225];[-80394, -82558, -81763, -78589];[];[];[471, 405, 532, 994];[28, 24, 24, 40]
1623423037323853815;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1490, 401];[-85190, -85776, -83845, -82368];[-79910, -82329, -81749, -79055];[];[];[528, 345, 554, 1044];[28, 20, 28, 44]
1623423037374199285;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1496, 400];[-86323, -86200, -84209, -81884];[-80271, -82726, -81818, -78941];[];[];[410, 302, 556, 1088];[24, 20, 28, 44]
1623423037425197657;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1493, 402];[-85663, -85804, -83754, -81277];[-80202, -82425, -81823, -78916];[];[];[434, 385, 581, 890];[24, 24, 28, 36]
1623423037473783223;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1496, 404];[-85076, -85673, -83924, -81458];[-80077, -82594, -81823, -78905];[];[];[595, 406, 508, 1035];[32, 24, 24, 44]
1623423037524279221;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1492, 403];[-86684, -85642, -83596, -81159];[-80437, -82402, -81502, -78734];[];[];[365, 341, 424, 1032];[24, 20, 20, 40]
1623423037573287351;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1493, 402];[-85405, -86638, -84720, -81405];[-80060, -82838, -82068, -78795];[];[];[434, 303, 454, 934];[24, 20, 24, 36]
1623423037623785842;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1537, 1496, 401];[-85281, -86190, -84293, -81877];[-80157, -82690, -82068, -79021];[];[];[531, 325, 451, 1041];[28, 20, 24, 44]
1623423037674227238;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1531, 1493, 401];[-86945, -86554, -84035, -81565];[-80459, -82696, -81868, -78860];[];[];[384, 358, 403, 993];[24, 24, 20, 40]
1623423037725340127;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1493, 403];[-85814, -85982, -84217, -81434];[-80278, -82641, -81729, -78888];[];[];[414, 324, 404, 1178];[24, 20, 20, 48]
1623423037773858137;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1531, 1493, 404];[-85448, -85856, -83854, -80937];[-80067, -82374, -81888, -78719];[];[];[503, 381, 502, 1035];[28, 24, 24, 40]
1623423037824412644;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1492, 402];[-86244, -85470, -83854, -81322];[-80459, -82413, -81778, -78770];[];[];[411, 344, 505, 950];[24, 20, 24, 40]
1623423037875245749;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1491, 402];[-86222, -86203, -84557, -81395];[-80302, -82782, -81990, -78702];[];[];[475, 358, 452, 1128];[28, 24, 24, 44]
1623423037923859649;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1493, 402];[-86314, -85826, -84477, -82043];[-80481, -82535, -81873, -79069];[];[];[474, 322, 481, 1041];[28, 20, 24, 44]
1623423037974265556;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1493, 401];[-87166, -85750, -83770, -81559];[-80521, -82402, -81749, -79103];[];[];[445, 344, 506, 949];[28, 20, 24, 40]
1623423038025223924;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1530, 1492, 403];[-85959, -85633, -84364, -80978];[-80366, -82318, -81918, -78580];[];[];[414, 406, 458, 1129];[24, 24, 24, 44]
1623423038073791630;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1492, 404];[-85641, -85707, -84288, -81065];[-80212, -82453, -81729, -78573];[];[];[437, 411, 407, 992];[24, 24, 20, 40]
1623423038124207674;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1494, 403];[-85673, -85727, -84047, -81753];[-80021, -82500, -81853, -78875];[];[];[504, 403, 424, 953];[28, 24, 20, 40]
1623423038175649360;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1537, 1490, 403];[-85622, -85988, -84639, -81375];[-80144, -82500, -82111, -78758];[];[];[503, 324, 369, 1126];[28, 20, 20, 44]
1623423038223819311;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1491, 399];[-86961, -86730, -84243, -81936];[-80525, -82851, -81888, -79103];[];[];[444, 359, 407, 1038];[28, 24, 20, 44]
1623423038274241570;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1495, 401];[-85725, -85806, -83819, -81614];[-80054, -82624, -81724, -79029];[];[];[501, 469, 505, 1087];[28, 28, 24, 44]
1623423038325231262;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1493, 403];[-86067, -86222, -84238, -80961];[-80073, -82570, -81828, -78635];[];[];[440, 383, 405, 1085];[24, 24, 20, 44]
1623423038373794131;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1494, 403];[-85801, -85682, -84190, -81363];[-80195, -82545, -81818, -78827];[];[];[348, 346, 452, 860];[20, 20, 24, 36]
1623423038424180699;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1491, 403];[-85564, -86325, -84951, -81224];[-80024, -82933, -82101, -78743];[];[];[501, 360, 430, 1034];[28, 24, 24, 40]
1623423038473243289;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1495, 401];[-86080, -85546, -84393, -81772];[-80087, -82448, -82032, -78822];[];[];[433, 405, 477, 989];[24, 24, 24, 40]
1623423038523912425;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1491, 402];[-86749, -86076, -84349, -81487];[-80391, -82826, -81898, -78751];[];[];[417, 384, 454, 1130];[28, 24, 24, 44]
1623423038574261664;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1534, 1491, 401];[-86776, -85774, -84368, -81228];[-80341, -82425, -81793, -78666];[];[];[384, 344, 483, 988];[24, 20, 24, 40]
1623423038625298889;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1493, 404];[-85738, -85793, -83990, -81566];[-79965, -82517, -81823, -79061];[];[];[501, 405, 502, 996];[28, 24, 24, 40]
1623423038673852674;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1533, 1492, 403];[-86091, -86601, -84931, -81331];[-80044, -82838, -82229, -78709];[];[];[433, 357, 454, 1041];[24, 24, 24, 44]
1623423038724221471;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1492, 402];[-85700, -85827, -85364, -81811];[-79994, -82541, -82368, -79040];[];[];[503, 407, 522, 904];[28, 24, 28, 36]
1623423038775300407;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1531, 1493, 399];[-85290, -86061, -84493, -82131];[-79965, -82574, -82312, -79040];[];[];[505, 384, 486, 1042];[28, 24, 24, 44]
1623423038823839924;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1534, 1494, 400];[-85850, -85382, -84168, -81550];[-80021, -82442, -82070, -78893];[];[];[411, 409, 580, 1082];[24, 24, 28, 44]
1623423038874221427;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1495, 403];[-85777, -85600, -83363, -81351];[-80359, -82600, -81488, -78707];[];[];[438, 407, 529, 947];[24, 24, 24, 40]
1623423038925258392;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1494, 403];[-85391, -85629, -83810, -81127];[-80209, -82529, -81502, -78905];[];[];[498, 408, 502, 1034];[28, 24, 24, 40]
1623423038973784433;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1537, 1494, 403];[-85750, -86199, -84052, -81042];[-80024, -82690, -82032, -78817];[];[];[477, 386, 422, 1030];[28, 24, 20, 40]
1623423039024357226;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1492, 401];[-86039, -85362, -84649, -81214];[-80299, -82459, -82229, -78746];[];[];[409, 469, 433, 1038];[24, 28, 24, 40]
1623423039075355090;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1492, 400];[-85530, -85449, -84019, -82229];[-80100, -82357, -81949, -79079];[];[];[437, 345, 479, 1045];[24, 20, 24, 44]
1623423039123814496;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1534, 1495, 402];[-85821, -86087, -83877, -81301];[-80007, -82535, -81833, -78731];[];[];[500, 324, 480, 1222];[28, 20, 24, 48]
1623423039174200029;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1537, 1494, 401];[-85660, -85343, -84138, -81346];[-80130, -82568, -82000, -78913];[];[];[472, 408, 479, 991];[28, 24, 24, 40]
1623423039225237224;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1493, 402];[-85399, -85602, -83938, -81622];[-80215, -82436, -81800, -79040];[];[];[437, 344, 477, 1038];[24, 20, 24, 44]
1623423039273865426;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1533, 1493, 402];[-85745, -85604, -83349, -81066];[-79962, -82557, -81705, -78802];[];[];[467, 406, 502, 989];[28, 24, 24, 40]
1623423039324245522;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1535, 1495, 403];[-85815, -85290, -83941, -81788];[-80257, -82379, -81908, -79130];[];[];[500, 344, 425, 1040];[28, 20, 20, 44]
1623423039373444955;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1491, 402];[-85278, -85419, -84546, -81818];[-80093, -82430, -82084, -78998];[];[];[436, 411, 454, 947];[24, 24, 24, 40]
1623423039423877255;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1494, 402];[-85762, -85465, -84358, -81802];[-79936, -82505, -82224, -78903];[];[];[435, 404, 453, 1124];[24, 24, 24, 44]
1623423039474218497;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1491, 401];[-85543, -85642, -83819, -81446];[-80040, -82476, -81828, -78890];[];[];[474, 409, 505, 1123];[28, 24, 24, 44]
1623423039525179753;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1492, 401];[-85740, -85777, -84168, -81556];[-80164, -82716, -81964, -79071];[];[];[502, 469, 476, 1086];[28, 28, 24, 44]
1623423039573781650;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1531, 1493, 403];[-86295, -86200, -84145, -81263];[-80222, -82600, -82021, -78825];[];[];[429, 379, 480, 1039];[24, 24, 24, 44]
1623423039624206156;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1493, 404];[-85976, -85256, -83828, -80956];[-80260, -82471, -81913, -78837];[];[];[474, 497, 425, 1032];[28, 28, 20, 40]
1623423039675261646;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1491, 403];[-85576, -85917, -84313, -80819];[-80168, -82757, -81995, -78564];[];[];[564, 384, 452, 1037];[32, 24, 24, 40]
1623423039723289801;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1492, 403];[-86432, -85516, -84599, -80887];[-80323, -82606, -82132, -78540];[];[];[444, 408, 432, 1026];[28, 24, 24, 40]
1623423039774502012;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1535, 1493, 401];[-86010, -86055, -84006, -82109];[-80226, -82666, -81995, -79024];[];[];[474, 384, 502, 993];[28, 24, 24, 40]
1623423039825576168;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1531, 1494, 402];[-85799, -85366, -84691, -81382];[-80134, -82430, -82164, -78721];[];[];[503, 408, 457, 1026];[28, 24, 24, 40]
1623423039874384702;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1490, 403];[-86624, -85661, -83882, -81077];[-80384, -82594, -81823, -78751];[];[];[413, 406, 423, 1026];[24, 24, 20, 40]
1623423039924494257;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1490, 403];[-85950, -85880, -84155, -81126];[-80195, -82535, -81949, -78606];[];[];[408, 406, 476, 948];[24, 24, 24, 40]
1623423039974087412;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1493, 403];[-85467, -85466, -84069, -81351];[-80077, -82430, -81873, -78888];[];[];[434, 406, 479, 985];[24, 24, 24, 40]
1623423040023874557;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1492, 402];[-85355, -85585, -84176, -81781];[-80047, -82368, -81729, -79106];[];[];[435, 325, 405, 952];[24, 20, 20, 40]
1623423040074227131;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1490, 403];[-85919, -85845, -84058, -81377];[-80295, -82564, -82074, -78817];[];[];[414, 412, 480, 952];[24, 24, 24, 40]
1623423040125207721;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1493, 401];[-85424, -85391, -84586, -81652];[-79998, -82541, -82186, -78888];[];[];[502, 347, 454, 1039];[28, 20, 24, 44]
1623423040173766347;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1490, 401];[-86178, -86350, -84227, -81770];[-80405, -82782, -81868, -78736];[];[];[409, 360, 480, 994];[24, 24, 24, 40]
1623423040224243458;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1537, 1494, 403];[-85618, -85539, -84130, -81884];[-80103, -82533, -81948, -78975];[];[];[435, 408, 407, 949];[24, 24, 20, 40]
1623423040275786859;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1492, 400];[-85229, -85980, -84457, -81190];[-79994, -82618, -81975, -78790];[];[];[456, 323, 384, 1125];[24, 20, 20, 44]
1623423040323781529;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1536, 1492, 402];[-85984, -85248, -84580, -81273];[-80057, -82442, -81918, -78852];[];[];[435, 430, 434, 995];[24, 24, 24, 40]
1623423040374239084;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1493, 404];[-86164, -85599, -83698, -81232];[-80260, -82459, -81744, -78810];[];[];[414, 345, 423, 950];[24, 20, 20, 40]
1623423040425281809;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1493, 404];[-85530, -85577, -83902, -80930];[-80014, -82551, -81686, -78615];[];[];[500, 407, 503, 1034];[28, 24, 24, 40]
1623423040473872185;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1533, 1493, 403];[-85405, -85535, -84250, -81137];[-80260, -82448, -81868, -78594];[];[];[435, 346, 454, 993];[24, 20, 24, 40]
1623423040524249278;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1492, 401];[-86371, -85920, -83728, -81354];[-80243, -82635, -81686, -78753];[];[];[389, 325, 502, 900];[24, 20, 24, 36]
1623423040575244219;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1536, 1494, 399];[-85223, -86297, -83857, -82008];[-80087, -82606, -81729, -78962];[];[];[528, 358, 424, 1184];[28, 24, 20, 48]
1623423040623805113;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1491, 402];[-86544, -85829, -84794, -81610];[-80302, -82465, -82105, -78743];[];[];[444, 345, 430, 1129];[28, 20, 24, 44]
1623423040674222912;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1537, 1492, 400];[-85597, -85417, -83734, -81424];[-80100, -82273, -81681, -78835];[];[];[500, 346, 502, 1029];[28, 20, 24, 40]
1623423040725369403;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1493, 402];[-85533, -85716, -84067, -81174];[-80292, -82191, -81808, -78585];[];[];[501, 345, 425, 989];[28, 20, 20, 40]
1623423040773873484;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1535, 1492, 403];[-86440, -85474, -84589, -80946];[-80387, -82351, -81944, -78623];[];[];[415, 404, 386, 1177];[24, 24, 20, 48]
1623423040824259336;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1533, 1495, 403];[-85528, -86258, -83709, -81836];[-80017, -82708, -81710, -79098];[];[];[413, 310, 528, 865];[24, 20, 24, 36]
1623423040873325048;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1534, 1490, 402];[-85869, -85375, -83874, -81690];[-80161, -82379, -81686, -79032];[];[];[501, 406, 404, 995];[28, 24, 20, 40]
1623423040923884877;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1492, 403];[-86312, -85448, -84385, -81245];[-80292, -82391, -81943, -78805];[];[];[502, 346, 553, 1030];[28, 20, 28, 40]
1623423040974268360;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1531, 1492, 402];[-85682, -85346, -84691, -81070];[-80034, -82273, -81798, -78559];[];[];[474, 345, 479, 1030];[28, 20, 24, 40]
1623423041023211694;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1494, 401];[-86020, -85564, -83616, -81894];[-80250, -82505, -81572, -78761];[];[];[472, 343, 503, 900];[28, 20, 24, 36]
1623423041073730397;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1534, 1493, 399];[-85610, -86011, -83912, -82104];[-80027, -82430, -81553, -79021];[];[];[413, 383, 478, 950];[24, 24, 24, 40]
1623423041124254773;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1494, 402];[-85805, -86402, -83471, -81648];[-80264, -82770, -81474, -78939];[];[];[435, 356, 425, 1130];[24, 24, 20, 44]
1623423041175257671;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1494, 401];[-85299, -85685, -84576, -81246];[-79888, -82453, -82132, -78699];[];[];[434, 325, 384, 1031];[24, 20, 20, 40]
1623423041223824143;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1533, 1495, 403];[-86179, -86227, -84044, -81556];[-80151, -82770, -81609, -78895];[];[];[471, 323, 505, 1088];[28, 20, 24, 44]
1623423041274751953;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1493, 403];[-85527, -85543, -83851, -81420];[-80120, -82385, -81853, -78916];[];[];[430, 344, 503, 1086];[24, 20, 24, 44]
1623423041325396404;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1494, 403];[-85900, -85719, -84112, -81743];[-80313, -82471, -81928, -79132];[];[];[473, 405, 504, 948];[28, 24, 24, 40]
1623423041373746460;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1534, 1494, 403];[-86718, -85726, -83802, -81231];[-80316, -82558, -81604, -78763];[];[];[415, 407, 503, 988];[28, 24, 24, 40]
1623423041424248025;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[515, 1531, 1495, 402];[-86136, -86043, -83423, -81456];[-80391, -82419, -81534, -78885];[];[];[474, 438, 531, 1031];[28, 28, 24, 40]
1623423041475252050;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1497, 401];[-86514, -85874, -83681, -81289];[-80292, -82517, -81823, -78712];[];[];[478, 343, 445, 1032];[28, 20, 20, 40]
1623423041523841661;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1494, 403];[-85655, -85761, -84061, -82024];[-80127, -82413, -81788, -78928];[];[];[436, 472, 480, 1087];[24, 28, 24, 44]
1623423041574307614;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1493, 403];[-85463, -85694, -83624, -81612];[-80090, -82246, -81705, -78800];[];[];[432, 406, 507, 1230];[24, 24, 24, 48]
1623423041625277298;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1492, 403];[-86687, -86113, -84266, -81348];[-80288, -82654, -81959, -78862];[];[];[500, 382, 479, 993];[32, 24, 24, 40]
1623423041673844533;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1532, 1493, 403];[-85534, -85668, -83928, -81495];[-80144, -82448, -81908, -78923];[];[];[502, 411, 410, 992];[28, 24, 20, 40]
1623423041724260986;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1498, 403];[-85996, -86238, -83363, -81091];[-80348, -82641, -81581, -78936];[];[];[410, 327, 467, 991];[24, 20, 20, 40]
1623423041775303188;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1493, 404];[-85674, -86071, -84058, -80782];[-79882, -82448, -81873, -78578];[];[];[436, 383, 479, 1128];[24, 24, 24, 44]
1623423041823828633;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1535, 1491, 404];[-86430, -85769, -84084, -80985];[-80412, -82692, -81783, -78642];[];[];[390, 408, 479, 1031];[24, 24, 24, 40]
1623423041871815593;['FAIL', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[0, 1531, 1497, 402];[0, -85604, -83379, -81681];[0, -82323, -81619, -78998];[];[];[0, 343, 447, 1044];[0, 20, 20, 44]
1623423041925863506;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1496, 399];[-85570, -85426, -83355, -81341];[-80240, -82240, -81557, -78916];[];[];[414, 345, 550, 932];[24, 20, 24, 36]
1623423041976912417;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1493, 403];[-85516, -86525, -84093, -81497];[-80253, -82826, -81843, -78880];[];[];[565, 357, 478, 898];[32, 24, 24, 36]
1623423042025550734;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1532, 1491, 401];[-85960, -85936, -83452, -82234];[-80215, -82459, -81763, -79077];[];[];[436, 326, 528, 1125];[24, 20, 24, 48]
1623423042075356878;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1536, 1494, 402];[-86380, -86357, -83757, -81155];[-80391, -82582, -81734, -78675];[];[];[390, 357, 404, 1033];[24, 24, 20, 40]
1623423042123890415;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1533, 1492, 404];[-85396, -86398, -84615, -81201];[-80047, -82570, -82042, -78615];[];[];[436, 305, 384, 988];[24, 20, 20, 40]
1623423042174235775;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1536, 1494, 403];[-85885, -85559, -83692, -80948];[-79962, -82448, -81843, -78668];[];[];[436, 401, 506, 1229];[24, 24, 24, 48]
1623423042225276276;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1536, 1493, 401];[-85934, -86406, -84234, -81081];[-80222, -82629, -82000, -78802];[];[];[477, 304, 455, 1088];[28, 20, 24, 44]
1623423042273832566;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1535, 1495, 403];[-85232, -85866, -83558, -81111];[-80117, -82535, -81595, -78815];[];[];[502, 325, 425, 1130];[28, 20, 20, 44]
1623423042324273558;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1537, 1492, 403];[-86309, -85612, -83972, -81203];[-80267, -82430, -81918, -78765];[];[];[387, 408, 480, 941];[24, 24, 24, 36]
1623423042376149513;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1532, 1493, 402];[-85316, -85829, -83835, -81623];[-80047, -82312, -81908, -78649];[];[];[501, 379, 503, 938];[28, 24, 24, 36]
1623423042423843055;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[510, 1533, 1489, 402];[-85949, -85366, -83828, -81687];[-80130, -82273, -81686, -78743];[];[];[413, 426, 505, 1085];[24, 24, 24, 44]
1623423042474557296;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[512, 1536, 1495, 401];[-86511, -85640, -83807, -82166];[-80366, -82494, -81798, -79338];[];[];[387, 405, 502, 1088];[24, 24, 24, 48]
1623423042525207722;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1534, 1494, 402];[-85852, -85636, -83618, -81275];[-80309, -82345, -81590, -78741];[];[];[475, 405, 405, 1129];[28, 24, 20, 44]
1623423042573738494;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1534, 1493, 403];[-86014, -85412, -84334, -81022];[-80030, -82391, -82279, -78726];[];[];[472, 343, 453, 1126];[28, 20, 24, 44]
1623423042624246949;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[511, 1533, 1493, 403];[-85664, -86386, -83680, -81158];[-80114, -82733, -81798, -78632];[];[];[503, 412, 578, 1133];[28, 28, 28, 48]
1623423042675394354;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1535, 1495, 404];[-85229, -85520, -83317, -81811];[-79952, -82505, -81633, -79034];[];[];[564, 343, 525, 1136];[32, 20, 24, 48]
1623423042723874628;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[514, 1537, 1489, 402];[-85836, -85838, -84236, -81374];[-80030, -82568, -81903, -78898];[];[];[413, 381, 482, 1124];[24, 24, 24, 44]
1623423042774313047;['SUCCESS', 'SUCCESS', 'SUCCESS', 'SUCCESS'];[513, 1534, 1492, 403];[-86196, -85325, -83701, -81892];[-80337, -82334, -81768, -79058];[];[];[474, 344, 424, 1041];[28, 20, 20, 44]
